	importance
MoranAuto_Steric27	0.0004054507382627339
AI	0.0004038377295910386
CF	0.00040125215203193815
GearyAuto_Steric24	0.00040044114599763724
MoreauBrotoAuto_Hydrophobicity26	0.00039909457606611604
PAAC15	0.0003984415657781195
VW	0.00039731691787135595
_NormalizedVDWVD2075	0.00039374119065304687
GearyAuto_ResidueASA28	0.0003911840598308286
MoranAuto_Steric10	0.0003908947629417277
_ChargeD2100	0.0003906129322758592
QSOSW11	0.0003900838404221481
PAAC4	0.0003880278243844425
_NormalizedVDWVT13	0.000385640405641457
MoreauBrotoAuto_ResidueASA8	0.00038299747659328414
GearyAuto_Hydrophobicity6	0.00038299395273798777
GearyAuto_Steric9	0.00038112893993752386
GearyAuto_Hydrophobicity1	0.0003802634769470821
MoranAuto_FreeEnergy15	0.00037964644447649633
GearyAuto_AvFlexibility10	0.0003796263760741661
MoreauBrotoAuto_Mutability18	0.00037829934833732515
MoranAuto_Mutability17	0.00037748107816189307
GearyAuto_Mutability7	0.0003758430649437691
LY	0.0003746238755300977
MoranAuto_Mutability2	0.0003709093239818921
GearyAuto_FreeEnergy7	0.0003699647723432573
GearyAuto_ResidueVol14	0.0003688994880482473
MoranAuto_Mutability12	0.00036814350083853625
APAAC6	0.0003680687299284558
MoranAuto_Steric8	0.00036688583953439145
GearyAuto_ResidueASA15	0.0003655684573079527
global	0.00036552985603021006
MoranAuto_Hydrophobicity3	0.00036543627671581824
YFG	0.00036537901090625516
_PolarityD2050	0.000364845100385587
MoreauBrotoAuto_Hydrophobicity8	0.0003642340743449991
MoranAuto_AvFlexibility14	0.0003639041638905037
GearyAuto_FreeEnergy11	0.0003626915035277609
GearyAuto_Hydrophobicity7	0.00036252948623998236
TTI	0.0003595037171693096
MoreauBrotoAuto_Polarizability22	0.00035937769587170967
MoranAuto_Mutability19	0.0003592378081027426
MoranAuto_Hydrophobicity20	0.0003570460527326776
MoranAuto_ResidueVol7	0.0003568839975436236
GearyAuto_AvFlexibility20	0.0003568263560265515
GearyAuto_Steric12	0.00035490559315476145
MoreauBrotoAuto_Polarizability12	0.00035470985203741245
GearyAuto_Steric1	0.0003537214597564287
GearyAuto_Steric3	0.00035359430308967737
AY	0.0003527613330451039
_SolventAccessibilityC3	0.00035246038292063907
MoreauBrotoAuto_Polarizability4	0.00035230688965627225
MoreauBrotoAuto_Mutability3	0.0003522560597883491
_ChargeD3025	0.0003500965241537055
GearyAuto_Polarizability10	0.00034957208689927584
GearyAuto_Steric20	0.00034952072054651425
MoreauBrotoAuto_AvFlexibility14	0.00034928695298394624
PF	0.0003492746053517343
GVY	0.00034913298540437907
_ChargeD3075	0.00034832806497561735
MoreauBrotoAuto_Mutability12	0.0003479216379198762
MoreauBrotoAuto_FreeEnergy9	0.00034684639791950853
GC	0.0003466072263041142
GearyAuto_Polarizability13	0.0003460772497020434
APAAC5	0.00034404719995293376
VY	0.00034287307530031464
MoranAuto_FreeEnergy12	0.00034260387702843384
RSM	0.00034193147485253204
MoreauBrotoAuto_ResidueVol3	0.00034072213886669387
MoranAuto_ResidueASA10	0.00033805528439218176
GearyAuto_Polarizability16	0.0003353224956646834
GearyAuto_AvFlexibility5	0.0003347683561649456
PR	0.0003335963572031679
_ChargeT13	0.00033344641825436305
GearyAuto_Hydrophobicity3	0.00033322504452516305
APAAC19	0.0003322774875827825
MoranAuto_Mutability25	0.00033086739909558865
VYT	0.00033042915188021286
FGG	0.00032977998106473573
_SolventAccessibilityT12	0.0003287339374319287
MoreauBrotoAuto_Mutability30	0.0003281172686582293
GearyAuto_Mutability19	0.00032780392634410585
MoreauBrotoAuto_Mutability9	0.0003277833928505224
GearyAuto_FreeEnergy14	0.0003263314440787337
IEG	0.0003250545874643891
SecStruct_sheet	0.0003244192646290626
PAAC19	0.0003238956693113335
_PolarityD2075	0.00032373967936324293
MoreauBrotoAuto_FreeEnergy5	0.00032293377120963323
MoreauBrotoAuto_ResidueVol22	0.0003210923245753987
tausw4	0.00032059963153195593
MoreauBrotoAuto_Mutability17	0.00031953849453037993
_SolventAccessibilityD3025	0.0003160349875414973
MoreauBrotoAuto_Polarizability8	0.00031429472025216684
Aromacity	0.0003136910429586703
TGI	0.00031268976477296186
_PolarityD2100	0.00031133997412133166
MoreauBrotoAuto_Steric3	0.00031120089740252564
MoranAuto_ResidueVol3	0.0003072346656474187
HFL	0.0003045662907424016
RS	0.0003032639668306631
ASV	0.0003010885164720395
TI	0.00030068845210036617
MoreauBrotoAuto_ResidueVol14	0.0003006806670855867
MVI	0.00030046023758557546
MoreauBrotoAuto_FreeEnergy18	0.0002999043506758966
APAAC2	0.00029850360172728886
MoranAuto_Hydrophobicity8	0.0002979326724322105
MoreauBrotoAuto_AvFlexibility26	0.00029697407187917436
_PolarityC2	0.00029646326162390403
MAG	0.0002956234499964839
MoreauBrotoAuto_ResidueVol6	0.0002947026628478166
MoranAuto_Steric11	0.0002888298967528818
MoreauBrotoAuto_Hydrophobicity23	0.00028768695691044893
MoranAuto_Mutability4	0.00028647530976012257
GearyAuto_Mutability9	0.0002861064063135018
MoreauBrotoAuto_Steric2	0.0002857214121707733
PAAC20	0.0002845939590740792
MAI	0.0002822798224180805
AKV	0.0002808120189431781
GIS	0.0002804083355638664
ED	0.00028035375544775297
MoranAuto_Mutability21	0.00027919539003124665
MoranAuto_Steric9	0.00027908380455240767
PV	0.0002786533740468885
MoranAuto_Hydrophobicity16	0.00027822338177585835
MoranAuto_AvFlexibility4	0.00027801279734609893
GearyAuto_FreeEnergy16	0.00027786781933753743
GearyAuto_FreeEnergy13	0.0002751261795040597
MoreauBrotoAuto_FreeEnergy4	0.0002741389966332893
AVP	0.0002729347012468605
MoreauBrotoAuto_FreeEnergy8	0.000272900522150799
PAAC28_y	0.0002728022450479183
FKV	0.0002724409672180037
_PolarityD1050	0.0002716915788230305
SD	0.0002714224991718023
MoranAuto_Mutability7	0.0002701955643510136
GearyAuto_ResidueVol4	0.0002697790539047316
AH	0.0002695318408053464
LVI	0.0002681080351589759
MoranAuto_AvFlexibility16	0.0002680206058978431
TL	0.00026776364508693435
MoranAuto_Hydrophobicity15	0.00026766534315068825
PAAC22_x	0.0002669506405792543
PAAC16	0.00026539701568942844
MoreauBrotoAuto_AvFlexibility11	0.00026444449207464407
LC	0.00026214243294019556
MoreauBrotoAuto_ResidueVol1	0.00026184661625886435
MoranAuto_ResidueVol12	0.0002604903133363698
_SecondaryStrD1001	0.0002601574904989335
GearyAuto_FreeEnergy10	0.00025981230733549527
_ChargeD1001	0.0002587189064302632
MoranAuto_Steric28	0.0002580012524689849
PVA	0.0002579432224102278
ATR	0.0002570446673401646
LLF	0.0002570001529346366
VA	0.00025388583122180636
_PolarizabilityT23	0.00025385580347277815
GearyAuto_ResidueVol13	0.0002531880135566772
GearyAuto_AvFlexibility1	0.0002524386835498003
MoreauBrotoAuto_Hydrophobicity5	0.0002522271787834255
